-25.560373	-62.825926	15.467712	93.911882	8.535718
41.381494	6.755431	55.509516	117.043916	2.438140
73.229284	39.559147	77.854421	196.090409	-3.389046
14.629366	-23.955033	36.111507	126.008739	-8.816684
-69.538563	-121.336972	-44.005305	-70.819064	-13.631128
-103.730455	-161.082092	-118.908533	-257.069979	-17.686429
-85.920146	-138.719604	-96.919285	-176.312350	-21.027585
-73.892367	-123.786278	-56.259981	-35.278827	-23.883845
-60.195662	-101.396067	-16.346670	64.959761	-26.564115
-22.821043	-63.326514	6.986169	75.608194	-29.343369
33.516860	-10.355955	49.428806	143.650150	-32.375365
8.474805	-29.717390	54.446332	148.777213	-35.636662
-72.920994	-110.608279	-18.204004	-15.620585	-38.946888
-140.376132	-184.118292	-118.483557	-243.429686	-42.096730
-134.011151	-182.377837	-139.656032	-264.709906	-45.004350
-119.127928	-168.910138	-94.514299	-114.435113	-47.771828
-95.873010	-154.068677	-40.522746	9.751767	-50.613739
-62.117209	-125.524033	-9.927819	45.745356	-53.735638
-1.531282	-61.405861	28.148227	90.870430	-57.229058
13.547805	-41.269479	60.960057	168.644251	-61.001845
-44.419919	-103.167231	14.049505	54.914116	-64.774253
-123.228881	-181.562372	-78.507620	-160.935469	-68.181087
-155.161511	-213.818570	-148.356680	-305.591231	-70.944420
-150.335690	-194.124260	-108.485506	-154.566872	-72.999309
-128.196647	-172.367681	-57.467598	-26.153432	-74.491441
-82.636747	-128.794421	0.100548	60.222954	-75.671518
-18.347329	-54.705682	44.986226	112.362378	-76.755974
9.721794	-17.880926	71.196104	167.053263	-77.808230
-40.573261	-70.519803	36.960566	112.732816	-78.694595
-128.202774	-189.347227	-62.245965	-103.240047	-79.163240
-178.288259	-241.727769	-140.077989	-279.804994	-79.018199
-171.130819	-219.211558	-126.180326	-226.874813	-78.267412
-161.346817	-202.540709	-73.637719	-73.939010	-77.140575
-141.831506	-183.549759	-27.778387	24.881416	-75.990615
-85.144023	-129.904790	9.796328	58.944326	-75.159997
-6.872803	-43.242700	69.411480	146.356848	-74.855330
-31.440090	-69.223257	56.711487	161.049738	-75.054180
-113.433390	-157.508800	-42.283110	-20.097881	-75.513324
-177.289705	-227.363623	-134.403078	-238.490222	-75.916305
-168.678662	-213.595527	-146.423175	-266.965584	-76.060497
-153.788852	-195.933920	-97.229932	-100.435221	-75.936653
-141.969992	-186.217033	-56.579740	8.779169	-75.674125
-121.922806	-160.701214	-29.746754	38.003276	-75.437389
-58.705491	-82.423572	12.300785	87.985748	-75.337615
-24.208933	-51.219110	61.559295	183.869121	-75.360831
-76.065788	-122.325464	15.034717	59.979561	-75.333491
-155.971124	-215.289317	-69.598612	-145.332590	-74.986321
-172.912768	-226.409376	-124.195448	-287.591251	-74.106878
-160.272778	-207.257486	-83.098224	-156.753339	-72.660296
-146.434026	-188.182325	-30.324149	-25.089338	-70.786764
-112.062310	-153.658818	22.858625	76.391040	-68.708842
-42.475511	-86.463451	57.264891	99.429053	-66.618768
0.884883	-38.993380	93.225044	176.218398	-64.576036
-49.081786	-99.075816	40.170399	105.271974	-62.454776
-138.993949	-200.734908	-50.051916	-77.628028	-60.007155
-179.753537	-240.433879	-132.788593	-280.678755	-57.034318
-154.319076	-209.949952	-109.878959	-208.777919	-53.535358
-130.281179	-181.842033	-55.521624	-51.671219	-49.715229
-118.764977	-160.004161	-8.725073	62.188126	-45.874940
-77.271118	-99.932837	11.246655	70.965868	-42.288324
-27.403341	-43.742607	44.140886	123.850525	-39.114610
-42.270547	-85.504395	41.366737	125.816226	-36.347408
-117.369314	-173.356865	-21.778452	-17.594774	-33.833961
-188.412000	-236.534559	-119.729638	-253.210725	-31.394405
-189.188360	-233.158288	-140.300810	-291.478059	-28.973760
-163.482751	-194.728981	-78.812239	-115.159363	-26.703512
-142.431391	-179.519762	-25.381888	10.294419	-24.832190
-96.950784	-143.203010	18.193716	75.521351	-23.595861
-27.542886	-64.630261	59.560893	109.698363	-23.101260
-15.834414	-47.207041	83.091893	170.769288	-23.246781
-73.232800	-120.729080	27.317561	64.294312	-23.719427
-145.719530	-207.087107	-64.854786	-159.497919	-24.108367
-180.344864	-220.729240	-120.468770	-289.891707	-24.088246
-168.118172	-193.025367	-78.600079	-175.766762	-23.549830
-149.872853	-177.768505	-13.369430	-7.815162	-22.600426
-118.785797	-153.181830	10.997426	56.819080	-21.463621
-57.221275	-85.041881	34.572955	74.256507	-20.352047
-15.403735	-44.839645	71.769822	143.617036	-19.357104
-69.583481	-112.673091	44.528131	98.396795	-18.394112
-145.534244	-196.756382	-45.616494	-96.021690	-17.258691
-181.178068	-213.241225	-125.956014	-292.431149	-15.781429
-174.872980	-205.990142	-102.042061	-229.619506	-13.961749
-164.220190	-195.331884	-46.305379	-53.503741	-11.982328
-134.939505	-147.531647	2.600893	50.110691	-10.122310
-97.948149	-93.769502	35.960404	70.010051	-8.641648
-48.883751	-44.487184	68.692297	111.687178	-7.681252
-36.289238	-61.677201	90.292782	162.025857	-7.199897
-75.227958	-133.891854	15.264088	-19.445277	-6.976834
-151.837269	-191.243767	-78.506585	-232.159507	-6.704921
-171.072852	-185.701783	-113.941657	-290.736435	-6.142240
-159.512849	-159.146416	-67.546292	-103.237406	-5.223271
-137.849556	-144.676718	-29.705061	11.022599	-4.055156
-80.963467	-72.180424	16.279278	66.573800	-2.821166
-25.424902	23.150796	56.454090	104.096842	-1.656110
-0.538779	27.774718	74.135705	158.730156	-0.545265
